 Reaction rate profiles


     Z  Rx#       1          2          3          4          5          6          7          8          9         10
  8.125E+00  5.324E+01  8.312E+01  1.402E+01  1.366E+04  5.827E+03  7.027E+00  7.369E-07  6.666E+06  4.379E+00  1.640E-04
  8.775E+00  5.176E+01  7.900E+01  1.460E+01  1.213E+04  5.212E+03  6.484E+00  8.433E-07  6.495E+06  4.338E+00  1.704E-04
  9.425E+00  5.033E+01  7.536E+01  1.525E+01  1.078E+04  4.652E+03  5.947E+00  9.735E-07  6.352E+06  4.323E+00  1.776E-04
  1.007E+01  4.788E+01  7.115E+01  1.584E+01  9.516E+03  4.077E+03  5.333E+00  1.134E-06  6.237E+06  4.331E+00  1.806E-04
  1.072E+01  4.625E+01  6.798E+01  1.662E+01  8.461E+03  3.614E+03  4.802E+00  1.332E-06  6.148E+06  4.363E+00  1.871E-04
  1.138E+01  4.356E+01  6.401E+01  1.736E+01  7.475E+03  3.151E+03  4.210E+00  1.578E-06  6.084E+06  4.418E+00  1.876E-04
  1.203E+01  4.166E+01  6.109E+01  1.826E+01  6.641E+03  2.769E+03  3.709E+00  1.885E-06  6.043E+06  4.492E+00  1.925E-04
  1.268E+01  3.856E+01  5.713E+01  1.908E+01  5.846E+03  2.382E+03  3.157E+00  2.271E-06  6.024E+06  4.587E+00  1.889E-04
  1.332E+01  3.577E+01  5.357E+01  2.009E+01  5.167E+03  2.057E+03  2.667E+00  2.765E-06  6.028E+06  4.726E+00  1.856E-04
  1.397E+01  3.298E+01  5.016E+01  2.115E+01  4.564E+03  1.767E+03  2.228E+00  3.381E-06  6.035E+06  4.896E+00  1.812E-04
  1.462E+01  3.013E+01  4.677E+01  2.223E+01  4.019E+03  1.507E+03  1.835E+00  4.154E-06  6.054E+06  5.079E+00  1.750E-04
  1.528E+01  2.728E+01  4.339E+01  2.331E+01  3.527E+03  1.276E+03  1.488E+00  5.127E-06  6.087E+06  5.269E+00  1.672E-04
  1.593E+01  2.445E+01  4.002E+01  2.438E+01  3.084E+03  1.073E+03  1.188E+00  6.354E-06  6.133E+06  5.459E+00  1.579E-04
  1.657E+01  2.171E+01  3.668E+01  2.541E+01  2.684E+03  8.951E+02  9.333E-01  7.904E-06  6.191E+06  5.641E+00  1.473E-04
  1.723E+01  1.910E+01  3.338E+01  2.639E+01  2.325E+03  7.414E+02  7.246E-01  9.861E-06  6.261E+06  5.805E+00  1.358E-04
  1.788E+01  1.693E+01  3.052E+01  2.744E+01  2.015E+03  6.165E+02  5.677E-01  1.233E-05  6.342E+06  5.935E+00  1.268E-04
  1.852E+01  1.607E+01  2.927E+01  2.900E+01  1.773E+03  5.317E+02  4.753E-01  1.544E-05  6.432E+06  6.014E+00  1.308E-04
  1.918E+01  1.536E+01  2.818E+01  3.058E+01  1.556E+03  4.584E+02  4.038E-01  1.935E-05  6.534E+06  6.027E+00  1.368E-04
  1.982E+01  1.453E+01  2.689E+01  3.197E+01  1.352E+03  3.907E+02  3.438E-01  2.427E-05  6.649E+06  5.953E+00  1.418E-04
  2.048E+01  1.400E+01  2.577E+01  3.414E+01  1.186E+03  3.412E+02  3.024E-01  3.104E-05  6.822E+06  5.908E+00  1.486E-04
  2.112E+01  1.581E+01  2.757E+01  3.936E+01  1.111E+03  3.339E+02  3.140E-01  4.059E-05  7.007E+06  6.116E+00  1.914E-04
  2.177E+01  1.822E+01  2.997E+01  4.651E+01  1.062E+03  3.355E+02  3.419E-01  5.329E-05  7.138E+06  6.569E+00  2.501E-04
  2.243E+01  2.081E+01  3.241E+01  5.484E+01  1.014E+03  3.353E+02  3.752E-01  6.963E-05  7.231E+06  7.096E+00  3.231E-04
  2.307E+01  2.406E+01  3.533E+01  6.521E+01  9.734E+02  3.385E+02  4.172E-01  9.153E-05  7.336E+06  7.701E+00  4.237E-04
  2.373E+01  2.685E+01  3.757E+01  7.744E+01  9.291E+02  3.364E+02  4.451E-01  1.216E-04  7.466E+06  8.452E+00  5.261E-04
  2.438E+01  2.748E+01  3.744E+01  9.090E+01  8.678E+02  3.204E+02  4.224E-01  1.645E-04  7.656E+06  9.379E+00  5.735E-04
  2.502E+01  2.448E+01  3.355E+01  1.047E+02  7.823E+02  2.850E+02  3.315E-01  2.291E-04  7.956E+06  1.056E+01  5.073E-04
  2.568E+01  2.176E+01  2.962E+01  1.233E+02  7.112E+02  2.592E+02  2.598E-01  3.260E-04  8.345E+06  1.201E+01  4.374E-04
  2.632E+01  2.229E+01  2.880E+01  1.507E+02  6.742E+02  2.571E+02  2.478E-01  4.566E-04  8.669E+06  1.357E+01  4.590E-04
  2.698E+01  2.511E+01  3.031E+01  1.839E+02  6.504E+02  2.640E+02  2.703E-01  6.146E-04  8.809E+06  1.511E+01  5.634E-04
  2.762E+01  2.877E+01  3.262E+01  2.208E+02  6.254E+02  2.687E+02  3.032E-01  8.003E-04  8.768E+06  1.678E+01  7.220E-04
  2.827E+01  3.269E+01  3.517E+01  2.617E+02  5.986E+02  2.699E+02  3.384E-01  1.020E-03  8.595E+06  1.876E+01  9.236E-04
  2.893E+01  3.698E+01  3.798E+01  3.080E+02  5.714E+02  2.689E+02  3.774E-01  1.285E-03  8.357E+06  2.103E+01  1.182E-03
  2.957E+01  4.180E+01  4.097E+01  3.598E+02  5.428E+02  2.667E+02  4.208E-01  1.607E-03  8.100E+06  2.337E+01  1.517E-03
  3.023E+01  4.726E+01  4.408E+01  4.183E+02  5.130E+02  2.640E+02  4.691E-01  2.001E-03  7.847E+06  2.567E+01  1.952E-03
  3.088E+01  5.350E+01  4.727E+01  4.845E+02  4.827E+02  2.612E+02  5.234E-01  2.486E-03  7.609E+06  2.784E+01  2.517E-03
  3.152E+01  6.068E+01  5.055E+01  5.597E+02  4.524E+02  2.587E+02  5.850E-01  3.088E-03  7.391E+06  2.981E+01  3.255E-03
