SIZE INTERVAL       0
    WAVl        QEXT      W0      gf
       1.3700000   5.6984317e-05      0.68404779    0.0035669807
       1.5000000   9.2499407e-05      0.28909980    0.0029726202
       1.6300000   4.0583240e-05      0.46362498    0.0025139817
       1.7700000   4.1037267e-05      0.32125845    0.0021280599
       1.9400000   0.00044431665     0.019844206    0.0017670108
       2.1100000   9.7991814e-05     0.061432688    0.0014890295
       2.3400000   0.00011901846     0.029889749    0.0012017061
       2.5700000   0.00041311471    0.0045670194   0.00098107853
       2.7900000     0.018764000   3.7363523e-05   0.00079282055
       3.0800000     0.027249499   0.00012683849   0.00074213116
       3.4100000    0.0021340080   0.00074164039   0.00059932412
       3.7900000   0.00038145345    0.0021042119   0.00047354034
       4.0900000   0.00058032566   0.00091999431   0.00040310906
       4.3600000   0.00095721837   0.00040496759   0.00035290123
SIZE INTERVAL      13
    WAVl        QEXT      W0      gf
      0.25630000     0.064316245      0.99999971      0.12592302
      0.27950000     0.043589112      0.99999973      0.10516297
      0.29650000     0.033573655      0.99999976     0.093143451
      0.31860000     0.024523357      0.99999978     0.080433771
      0.33550000     0.019599988      0.99999977     0.072418461
      0.36500000     0.013648021      0.99999977     0.061068602
      0.42000000    0.0075189219      0.99999980     0.046028753
      0.49500000    0.0037705527      0.99999979     0.033090940
      0.54480000    0.0025274762      0.99999918     0.027301323
      0.55810000    0.0022860715      0.99999891     0.026012006
      0.58580000    0.0018690741      0.99999756     0.023603777
      0.61500000    0.0015273353      0.99999304     0.021409949
      0.64590000    0.0012464532      0.99999018     0.019405356
      0.67900000    0.0010138682      0.99998395     0.017555381
      0.72100000   0.00079183111      0.99993311     0.015565836
      0.76800000   0.00061095332      0.99983993     0.013715754
      0.81300000   0.00048372969      0.99982609     0.012236953
      0.86700000   0.00037183747      0.99945660     0.010757597
      0.92600000   0.00028440954      0.99788836    0.0094280017
       1.0000000   0.00020858044      0.99304656    0.0080815416
       1.0500000   0.00017022681      0.99616534    0.0073284023
       1.1000000   0.00014083846      0.99460254    0.0066755260
       1.1700000   0.00011330750      0.95908649    0.0058982459
       1.2500000   8.6960264e-05      0.95121301    0.0051648144
       1.3700000   7.6320245e-05      0.74072836    0.0042957679
       1.5000000   0.00011103927      0.34929395    0.0035800664
       1.6300000   5.1204290e-05      0.53297368    0.0030277709
       1.7700000   4.9717224e-05      0.38462612    0.0025630247
       1.9400000   0.00049107295     0.026043887    0.0021282168
       2.1100000   0.00010972772     0.079580721    0.0017934365
       2.3400000   0.00013193306     0.039113238    0.0014473989
       2.5700000   0.00045419936    0.0060255155    0.0011816847
       2.7900000     0.020596497   4.9371967e-05   0.00095497115
       3.0800000     0.029919241   0.00016760316   0.00089385269
       3.4100000    0.0023433154   0.00097987623   0.00072185990
       3.7900000   0.00041901481    0.0027791025   0.00057036633
       4.0900000   0.00063720246    0.0012155726   0.00048553655
       4.3600000    0.0010508332   0.00053517877   0.00042506377
SIZE INTERVAL      14
    WAVl        QEXT      W0      gf
      0.25630000     0.090910237      0.99999977      0.15238945
      0.27950000     0.062029462      0.99999979      0.12697576
      0.29650000     0.047941695      0.99999981      0.11234374
      0.31860000     0.035132769      0.99999983     0.096926229
      0.33550000     0.028131608      0.99999982     0.087227828
      0.36500000     0.019635417      0.99999982     0.073521230
      0.42000000     0.010846734      0.99999984     0.055394729
      0.49500000    0.0054499548      0.99999984     0.039822358
      0.54480000    0.0036560119      0.99999937     0.032856794
      0.55810000    0.0033073555      0.99999917     0.031305695
      0.58580000    0.0027048669      0.99999813     0.028408521
      0.61500000    0.0022108878      0.99999468     0.025769251
      0.64590000    0.0018047152      0.99999250     0.023357570
      0.67900000    0.0014682657      0.99998775     0.021131805
      0.72100000    0.0011469556      0.99994901     0.018737975
      0.76800000   0.00088511564      0.99987809     0.016511785
      0.81300000   0.00070090949      0.99986764     0.014732223
      0.86700000   0.00053881709      0.99958670     0.012951860
      0.92600000   0.00041202947      0.99839435     0.011351604
       1.0000000   0.00030186320      0.99471004    0.0097309172
       1.0500000   0.00024656014      0.99708597    0.0088243274
       1.1000000   0.00020392943      0.99589813    0.0080383912
       1.1700000   0.00016266958      0.96865003    0.0071026488
       1.2500000   0.00012461177      0.96255813    0.0062196443
       1.3700000   0.00010373640      0.79029715    0.0051733035
       1.5000000   0.00013566009      0.41463673    0.0043115348
       1.6300000   6.5857350e-05      0.60100992    0.0036464876
       1.7700000   6.1346538e-05      0.45211255    0.0030868396
       1.9400000   0.00054389301     0.034107109    0.0025632228
       2.1100000   0.00012358308      0.10249042    0.0021600492
       2.3400000   0.00014668995     0.051027265    0.0017433101
       2.5700000   0.00049963472    0.0079452775    0.0014233032
       2.7900000     0.022608640   6.5234262e-05    0.0011502901
       3.0800000     0.032853558   0.00022144930    0.0010765817
       3.4100000    0.0025735024    0.0012944616   0.00086944212
       3.7900000   0.00046039399    0.0036694794   0.00068698700
       4.0900000   0.00069974414    0.0016058961   0.00058481640
       4.3600000    0.0011536854   0.00070720217   0.00051198066
SIZE INTERVAL      15
    WAVl        QEXT      W0      gf
      0.25630000      0.12707738      0.99999981      0.18506287
      0.27950000     0.087562060      0.99999983      0.15367904
      0.29650000     0.068017760      0.99999985      0.13574682
      0.31860000     0.050083867      0.99999986      0.11694768
      0.33550000     0.040212099      0.99999986      0.10516638
      0.36500000     0.028164143      0.99999986     0.088565436
      0.42000000     0.015618091      0.99999988     0.066681427
      0.49500000    0.0078685692      0.99999988     0.047924175
      0.54480000    0.0052839933      0.99999952     0.039541461
      0.55810000    0.0047811280      0.99999936     0.037675141
      0.58580000    0.0039117124      0.99999857     0.034189408
      0.61500000    0.0031984366      0.99999592     0.031014129
      0.64590000    0.0026116324      0.99999427     0.028112707
      0.67900000    0.0021253310      0.99999064     0.025434924
      0.72100000    0.0016606922      0.99996107     0.022554847
      0.76800000    0.0012818816      0.99990703     0.019876316
      0.81300000    0.0010153049      0.99989915     0.017735028
      0.86700000   0.00078060695      0.99968533     0.015592628
      0.92600000   0.00059685718      0.99877811     0.013666810
       1.0000000   0.00043696033      0.99597395     0.011716240
       1.0500000   0.00035714354      0.99778445     0.010625038
       1.1000000   0.00029533168      0.99688163    0.0096790098
       1.1700000   0.00023405291      0.97602012    0.0085525966
       1.2500000   0.00017904271      0.97133003    0.0074896002
       1.3700000   0.00014280173      0.83247126    0.0062298851
       1.5000000   0.00016887158      0.48303703    0.0051923024
       1.6300000   8.6281726e-05      0.66528946    0.0043915282
       1.7700000   7.7157551e-05      0.52134209    0.0037176310
       1.9400000   0.00060403159     0.044543295    0.0030870917
       2.1100000   0.00014020100      0.13103546    0.0026015689
       2.3400000   0.00016372891     0.066310712    0.0020996976
       2.5700000   0.00054999438     0.010468989    0.0017143157
       2.7900000     0.024818259   8.6183871e-05    0.0013855643
       3.0800000     0.036079670   0.00029256262    0.0012966508
       3.4100000    0.0028267887    0.0017097441    0.0010471873
       3.7900000   0.00050602979    0.0048434506   0.00082744750
       4.0900000   0.00076855239    0.0021211820   0.00070439301
       4.3600000    0.0012667189   0.00093442696   0.00061666781
SIZE INTERVAL      16
    WAVl        QEXT      W0      gf
      0.25630000      0.17495138      0.99999984      0.22580558
      0.27950000      0.12221672      0.99999986      0.18663825
      0.29650000     0.095625236      0.99999988      0.16446662
      0.31860000     0.070899851      0.99999989      0.14137982
      0.33550000     0.057148877      0.99999989      0.12698703
      0.36500000     0.040225888      0.99999989      0.10679366
      0.42000000     0.022430008      0.99999990     0.080302842
      0.49500000     0.011343373      0.99999990     0.057681010
      0.54480000    0.0076283116      0.99999963     0.047587186
      0.55810000    0.0069043901      0.99999951     0.045340780
      0.58580000    0.0056518879      0.99999890     0.041145793
      0.61500000    0.0046234437      0.99999687     0.037324990
      0.64590000    0.0037767306      0.99999560     0.033834043
      0.67900000    0.0030745901      0.99999283     0.030612323
      0.72100000    0.0024033107      0.99997023     0.027147267
      0.76800000    0.0018557069      0.99992899     0.023924641
      0.81300000    0.0014701788      0.99992304     0.021348290
      0.86700000    0.0011305601      0.99976012     0.018770459
      0.92600000   0.00086443656      0.99906919     0.016453071
       1.0000000   0.00063256731      0.99693387     0.014105708
       1.0500000   0.00051730483      0.99831432     0.012792432
       1.1000000   0.00042772322      0.99762799     0.011653812
       1.1700000   0.00033731264      0.98167757     0.010298003
       1.2500000   0.00025776544      0.97808026    0.0090184375
       1.3700000   0.00019867838      0.86752492    0.0075019579
       1.5000000   0.00021428645      0.55197132    0.0062527804
       1.6300000   0.00011499004      0.72389565    0.0052886392
       1.7700000   9.8926613e-05      0.58968567    0.0044772137
       1.9400000   0.00067315949     0.057966854    0.0037179543
       2.1100000   0.00016048268      0.16602925    0.0031332852
       2.3400000   0.00018364883     0.085744158    0.0025289123
       2.5700000   0.00060597313     0.013781208    0.0020648159
       2.7900000     0.027245026   0.00011384703    0.0016689711
       3.0800000     0.039627932   0.00038646058    0.0015616845
       3.4100000    0.0031056846    0.0022577538    0.0012612557
       3.7900000   0.00055643257    0.0063901528   0.00099661888
       4.0900000   0.00084430841    0.0028011769   0.00084841433
       4.3600000    0.0013909873    0.0012345044   0.00074275728
SIZE INTERVAL      17
    WAVl        QEXT      W0      gf
      0.25630000      0.23619054      0.99999987      0.27708707
      0.27950000      0.16799441      0.99999989      0.22771344
      0.29650000      0.13275428      0.99999990      0.20001675
      0.31860000     0.099388881      0.99999991      0.17140520
      0.33550000     0.080561412      0.99999991      0.15368725
      0.36500000     0.057110426      0.99999991      0.12897441
      0.42000000     0.032096644      0.99999993     0.096779926
      0.49500000     0.016318927      0.99999993     0.069442691
      0.54480000     0.010996023      0.99999971     0.057276564
      0.55810000    0.0099565565      0.99999962     0.054570839
      0.58580000    0.0081563039      0.99999915     0.049519568
      0.61500000    0.0066763332      0.99999759     0.044920243
      0.64590000    0.0054566391      0.99999662     0.040718886
      0.67900000    0.0044443227      0.99999450     0.036842100
      0.72100000    0.0034756950      0.99997718     0.032672896
      0.76800000    0.0026849030      0.99994566     0.028795581
      0.81300000    0.0021278244      0.99994118     0.025695855
      0.86700000    0.0016367564      0.99981686     0.022594278
      0.92600000    0.0012516263      0.99929004     0.019805927
       1.0000000   0.00091568543      0.99766278     0.016981317
       1.0500000   0.00074919259      0.99871628     0.015400928
       1.1000000   0.00061943109      0.99819431     0.014030646
       1.1700000   0.00048670036      0.98600770     0.012398885
       1.2500000   0.00037164796      0.98325627     0.010858773
       1.3700000   0.00027883182      0.89610080    0.0090333552
       1.5000000   0.00027711076      0.61884139    0.0075295518
       1.6300000   0.00015561349      0.77562275    0.0063687967
       1.7700000   0.00012921676      0.65464852    0.0053918380
       1.9400000   0.00075353429     0.075095933    0.0044776317
       2.1100000   0.00018569995      0.20808642    0.0037736024
       2.3400000   0.00020727508      0.11017971    0.0030458237
